nepali_date,english_date,n_month,n_year
2071-08-01,2014-11-17,mangsir,2071
2071-08-02,2014-11-18,mangsir,2071
2071-08-03,2014-11-19,mangsir,2071
2071-08-04,2014-11-20,mangsir,2071
2071-08-05,2014-11-21,mangsir,2071
2071-08-06,2014-11-22,mangsir,2071
2071-08-07,2014-11-23,mangsir,2071
2071-08-08,2014-11-24,mangsir,2071
2071-08-09,2014-11-25,mangsir,2071
2071-08-10,2014-11-26,mangsir,2071
2071-08-11,2014-11-27,mangsir,2071
2071-08-12,2014-11-28,mangsir,2071
2071-08-13,2014-11-29,mangsir,2071
2071-08-14,2014-11-30,mangsir,2071
2071-08-15,2014-12-01,mangsir,2071
2071-08-16,2014-12-02,mangsir,2071
2071-08-17,2014-12-03,mangsir,2071
2071-08-18,2014-12-04,mangsir,2071
2071-08-19,2014-12-05,mangsir,2071
2071-08-20,2014-12-06,mangsir,2071
2071-08-21,2014-12-07,mangsir,2071
2071-08-22,2014-12-08,mangsir,2071
2071-08-23,2014-12-09,mangsir,2071
2071-08-24,2014-12-10,mangsir,2071
2071-08-25,2014-12-11,mangsir,2071
2071-08-26,2014-12-12,mangsir,2071
2071-08-27,2014-12-13,mangsir,2071
2071-08-28,2014-12-14,mangsir,2071
2071-08-29,2014-12-15,mangsir,2071
2071-09-01,2014-12-16,poush,2071
2071-09-02,2014-12-17,poush,2071
2071-09-03,2014-12-18,poush,2071
2071-09-04,2014-12-19,poush,2071
2071-09-05,2014-12-20,poush,2071
2071-09-06,2014-12-21,poush,2071
2071-09-07,2014-12-22,poush,2071
2071-09-08,2014-12-23,poush,2071
2071-09-09,2014-12-24,poush,2071
2071-09-10,2014-12-25,poush,2071
2071-09-11,2014-12-26,poush,2071
2071-09-12,2014-12-27,poush,2071
2071-09-13,2014-12-28,poush,2071
2071-09-14,2014-12-29,poush,2071
2071-09-15,2014-12-30,poush,2071
2071-09-16,2014-12-31,poush,2071
2071-09-17,2015-01-01,poush,2071
2071-09-18,2015-01-02,poush,2071
2071-09-19,2015-01-03,poush,2071
2071-09-20,2015-01-04,poush,2071
2071-09-21,2015-01-05,poush,2071
2071-09-22,2015-01-06,poush,2071
2071-09-23,2015-01-07,poush,2071
2071-09-24,2015-01-08,poush,2071
2071-09-25,2015-01-09,poush,2071
2071-09-26,2015-01-10,poush,2071
2071-09-27,2015-01-11,poush,2071
2071-09-28,2015-01-12,poush,2071
2071-09-29,2015-01-13,poush,2071
2071-09-30,2015-01-14,poush,2071
2071-10-01,2015-01-15,magh,2071
2071-10-02,2015-01-16,magh,2071
2071-10-03,2015-01-17,magh,2071
2071-10-04,2015-01-18,magh,2071
2071-10-05,2015-01-19,magh,2071
2071-10-06,2015-01-20,magh,2071
2071-10-07,2015-01-21,magh,2071
2071-10-08,2015-01-22,magh,2071
2071-10-09,2015-01-23,magh,2071
2071-10-10,2015-01-24,magh,2071
2071-10-11,2015-01-25,magh,2071
2071-10-12,2015-01-26,magh,2071
2071-10-13,2015-01-27,magh,2071
2071-10-14,2015-01-28,magh,2071
2071-10-15,2015-01-29,magh,2071
2071-10-16,2015-01-30,magh,2071
2071-10-17,2015-01-31,magh,2071
2071-10-18,2015-02-01,magh,2071
2071-10-19,2015-02-02,magh,2071
2071-10-20,2015-02-03,magh,2071
2071-10-21,2015-02-04,magh,2071
2071-10-22,2015-02-05,magh,2071
2071-10-23,2015-02-06,magh,2071
2071-10-24,2015-02-07,magh,2071
2071-10-25,2015-02-08,magh,2071
2071-10-26,2015-02-09,magh,2071
2071-10-27,2015-02-10,magh,2071
2071-10-28,2015-02-11,magh,2071
2071-10-29,2015-02-12,magh,2071
2071-11-01,2015-02-13,falgun,2071
2071-11-02,2015-02-14,falgun,2071
2071-11-03,2015-02-15,falgun,2071
2071-11-04,2015-02-16,falgun,2071
2071-11-05,2015-02-17,falgun,2071
2071-11-06,2015-02-18,falgun,2071
2071-11-07,2015-02-19,falgun,2071
2071-11-08,2015-02-20,falgun,2071
2071-11-09,2015-02-21,falgun,2071
2071-11-10,2015-02-22,falgun,2071
2071-11-11,2015-02-23,falgun,2071
2071-11-12,2015-02-24,falgun,2071
2071-11-13,2015-02-25,falgun,2071
2071-11-14,2015-02-26,falgun,2071
2071-11-15,2015-02-27,falgun,2071
2071-11-16,2015-02-28,falgun,2071
2071-11-17,2015-03-01,falgun,2071
2071-11-18,2015-03-02,falgun,2071
2071-11-19,2015-03-03,falgun,2071
2071-11-20,2015-03-04,falgun,2071
2071-11-21,2015-03-05,falgun,2071
2071-11-22,2015-03-06,falgun,2071
2071-11-23,2015-03-07,falgun,2071
2071-11-24,2015-03-08,falgun,2071
2071-11-25,2015-03-09,falgun,2071
2071-11-26,2015-03-10,falgun,2071
2071-11-27,2015-03-11,falgun,2071
2071-11-28,2015-03-12,falgun,2071
2071-11-29,2015-03-13,falgun,2071
2071-11-30,2015-03-14,falgun,2071
2071-12-01,2015-03-15,chaitra,2071
2071-12-02,2015-03-16,chaitra,2071
2071-12-03,2015-03-17,chaitra,2071
2071-12-04,2015-03-18,chaitra,2071
2071-12-05,2015-03-19,chaitra,2071
2071-12-06,2015-03-20,chaitra,2071
2071-12-07,2015-03-21,chaitra,2071
2071-12-08,2015-03-22,chaitra,2071
2071-12-09,2015-03-23,chaitra,2071
2071-12-10,2015-03-24,chaitra,2071
2071-12-11,2015-03-25,chaitra,2071
2071-12-12,2015-03-26,chaitra,2071
2071-12-13,2015-03-27,chaitra,2071
2071-12-14,2015-03-28,chaitra,2071
2071-12-15,2015-03-29,chaitra,2071
2071-12-16,2015-03-30,chaitra,2071
2071-12-17,2015-03-31,chaitra,2071
2071-12-18,2015-04-01,chaitra,2071
2071-12-19,2015-04-02,chaitra,2071
2071-12-20,2015-04-03,chaitra,2071
2071-12-21,2015-04-04,chaitra,2071
2071-12-22,2015-04-05,chaitra,2071
2071-12-23,2015-04-06,chaitra,2071
2071-12-24,2015-04-07,chaitra,2071
2071-12-25,2015-04-08,chaitra,2071
2071-12-26,2015-04-09,chaitra,2071
2071-12-27,2015-04-10,chaitra,2071
2071-12-28,2015-04-11,chaitra,2071
2071-12-29,2015-04-12,chaitra,2071
2071-12-30,2015-04-13,chaitra,2071
2072-01-01,2015-04-14,baisakh,2072
2072-01-02,2015-04-15,baisakh,2072
2072-01-03,2015-04-16,baisakh,2072
2072-01-04,2015-04-17,baisakh,2072
2072-01-05,2015-04-18,baisakh,2072
2072-01-06,2015-04-19,baisakh,2072
2072-01-07,2015-04-20,baisakh,2072
2072-01-08,2015-04-21,baisakh,2072
2072-01-09,2015-04-22,baisakh,2072
2072-01-10,2015-04-23,baisakh,2072
2072-01-11,2015-04-24,baisakh,2072
2072-01-12,2015-04-25,baisakh,2072
2072-01-13,2015-04-26,baisakh,2072
2072-01-14,2015-04-27,baisakh,2072
2072-01-15,2015-04-28,baisakh,2072
2072-01-16,2015-04-29,baisakh,2072
2072-01-17,2015-04-30,baisakh,2072
2072-01-18,2015-05-01,baisakh,2072
2072-01-19,2015-05-02,baisakh,2072
2072-01-20,2015-05-03,baisakh,2072
2072-01-21,2015-05-04,baisakh,2072
2072-01-22,2015-05-05,baisakh,2072
2072-01-23,2015-05-06,baisakh,2072
2072-01-24,2015-05-07,baisakh,2072
2072-01-25,2015-05-08,baisakh,2072
2072-01-26,2015-05-09,baisakh,2072
2072-01-27,2015-05-10,baisakh,2072
2072-01-28,2015-05-11,baisakh,2072
2072-01-29,2015-05-12,baisakh,2072
2072-01-30,2015-05-13,baisakh,2072
2072-01-31,2015-05-14,baisakh,2072
2072-02-01,2015-05-15,jestha,2072
2072-02-02,2015-05-16,jestha,2072
2072-02-03,2015-05-17,jestha,2072
2072-02-04,2015-05-18,jestha,2072
2072-02-05,2015-05-19,jestha,2072
2072-02-06,2015-05-20,jestha,2072
2072-02-07,2015-05-21,jestha,2072
2072-02-08,2015-05-22,jestha,2072
2072-02-09,2015-05-23,jestha,2072
2072-02-10,2015-05-24,jestha,2072
2072-02-11,2015-05-25,jestha,2072
2072-02-12,2015-05-26,jestha,2072
2072-02-13,2015-05-27,jestha,2072
2072-02-14,2015-05-28,jestha,2072
2072-02-15,2015-05-29,jestha,2072
2072-02-16,2015-05-30,jestha,2072
2072-02-17,2015-05-31,jestha,2072
2072-02-18,2015-06-01,jestha,2072
2072-02-19,2015-06-02,jestha,2072
2072-02-20,2015-06-03,jestha,2072
2072-02-21,2015-06-04,jestha,2072
2072-02-22,2015-06-05,jestha,2072
2072-02-23,2015-06-06,jestha,2072
2072-02-24,2015-06-07,jestha,2072
2072-02-25,2015-06-08,jestha,2072
2072-02-26,2015-06-09,jestha,2072
2072-02-27,2015-06-10,jestha,2072
2072-02-28,2015-06-11,jestha,2072
2072-02-29,2015-06-12,jestha,2072
2072-02-30,2015-06-13,jestha,2072
2072-02-31,2015-06-14,jestha,2072
2072-02-32,2015-06-15,jestha,2072
2072-03-01,2015-06-16,ashar,2072
2072-03-02,2015-06-17,ashar,2072
2072-03-03,2015-06-18,ashar,2072
2072-03-04,2015-06-19,ashar,2072
2072-03-05,2015-06-20,ashar,2072
2072-03-06,2015-06-21,ashar,2072
2072-03-07,2015-06-22,ashar,2072
2072-03-08,2015-06-23,ashar,2072
2072-03-09,2015-06-24,ashar,2072
2072-03-10,2015-06-25,ashar,2072
2072-03-11,2015-06-26,ashar,2072
2072-03-12,2015-06-27,ashar,2072
2072-03-13,2015-06-28,ashar,2072
2072-03-14,2015-06-29,ashar,2072
2072-03-15,2015-06-30,ashar,2072
2072-03-16,2015-07-01,ashar,2072
2072-03-17,2015-07-02,ashar,2072
2072-03-18,2015-07-03,ashar,2072
2072-03-19,2015-07-04,ashar,2072
2072-03-20,2015-07-05,ashar,2072
2072-03-21,2015-07-06,ashar,2072
2072-03-22,2015-07-07,ashar,2072
2072-03-23,2015-07-08,ashar,2072
2072-03-24,2015-07-09,ashar,2072
2072-03-25,2015-07-10,ashar,2072
2072-03-26,2015-07-11,ashar,2072
2072-03-27,2015-07-12,ashar,2072
2072-03-28,2015-07-13,ashar,2072
2072-03-29,2015-07-14,ashar,2072
2072-03-30,2015-07-15,ashar,2072
2072-03-31,2015-07-16,ashar,2072
2072-04-01,2015-07-17,shrawan,2072
2072-04-02,2015-07-18,shrawan,2072
2072-04-03,2015-07-19,shrawan,2072
2072-04-04,2015-07-20,shrawan,2072
2072-04-05,2015-07-21,shrawan,2072
2072-04-06,2015-07-22,shrawan,2072
2072-04-07,2015-07-23,shrawan,2072
2072-04-08,2015-07-24,shrawan,2072
2072-04-09,2015-07-25,shrawan,2072
2072-04-10,2015-07-26,shrawan,2072
2072-04-11,2015-07-27,shrawan,2072
2072-04-12,2015-07-28,shrawan,2072
2072-04-13,2015-07-29,shrawan,2072
2072-04-14,2015-07-30,shrawan,2072
2072-04-15,2015-07-31,shrawan,2072
2072-04-16,2015-08-01,shrawan,2072
2072-04-17,2015-08-02,shrawan,2072
2072-04-18,2015-08-03,shrawan,2072
2072-04-19,2015-08-04,shrawan,2072
2072-04-20,2015-08-05,shrawan,2072
2072-04-21,2015-08-06,shrawan,2072
2072-04-22,2015-08-07,shrawan,2072
2072-04-23,2015-08-08,shrawan,2072
2072-04-24,2015-08-09,shrawan,2072
2072-04-25,2015-08-10,shrawan,2072
2072-04-26,2015-08-11,shrawan,2072
2072-04-27,2015-08-12,shrawan,2072
2072-04-28,2015-08-13,shrawan,2072
2072-04-29,2015-08-14,shrawan,2072
2072-04-30,2015-08-15,shrawan,2072
2072-04-31,2015-08-16,shrawan,2072
2072-04-32,2015-08-17,shrawan,2072
2072-05-01,2015-08-18,bhadra,2072
2072-05-02,2015-08-19,bhadra,2072
2072-05-03,2015-08-20,bhadra,2072
2072-05-04,2015-08-21,bhadra,2072
2072-05-05,2015-08-22,bhadra,2072
2072-05-06,2015-08-23,bhadra,2072
2072-05-07,2015-08-24,bhadra,2072
2072-05-08,2015-08-25,bhadra,2072
2072-05-09,2015-08-26,bhadra,2072
2072-05-10,2015-08-27,bhadra,2072
2072-05-11,2015-08-28,bhadra,2072
2072-05-12,2015-08-29,bhadra,2072
2072-05-13,2015-08-30,bhadra,2072
2072-05-14,2015-08-31,bhadra,2072
2072-05-15,2015-09-01,bhadra,2072
2072-05-16,2015-09-02,bhadra,2072
2072-05-17,2015-09-03,bhadra,2072
2072-05-18,2015-09-04,bhadra,2072
2072-05-19,2015-09-05,bhadra,2072
2072-05-20,2015-09-06,bhadra,2072
2072-05-21,2015-09-07,bhadra,2072
2072-05-22,2015-09-08,bhadra,2072
2072-05-23,2015-09-09,bhadra,2072
2072-05-24,2015-09-10,bhadra,2072
2072-05-25,2015-09-11,bhadra,2072
2072-05-26,2015-09-12,bhadra,2072
2072-05-27,2015-09-13,bhadra,2072
2072-05-28,2015-09-14,bhadra,2072
2072-05-29,2015-09-15,bhadra,2072
2072-05-30,2015-09-16,bhadra,2072
2072-05-31,2015-09-17,bhadra,2072
2072-06-01,2015-09-18,ashoj,2072
2072-06-02,2015-09-19,ashoj,2072
2072-06-03,2015-09-20,ashoj,2072
2072-06-04,2015-09-21,ashoj,2072
2072-06-05,2015-09-22,ashoj,2072
2072-06-06,2015-09-23,ashoj,2072
2072-06-07,2015-09-24,ashoj,2072
2072-06-08,2015-09-25,ashoj,2072
2072-06-09,2015-09-26,ashoj,2072
2072-06-10,2015-09-27,ashoj,2072
2072-06-11,2015-09-28,ashoj,2072
2072-06-12,2015-09-29,ashoj,2072
2072-06-13,2015-09-30,ashoj,2072
2072-06-14,2015-10-01,ashoj,2072
2072-06-15,2015-10-02,ashoj,2072
2072-06-16,2015-10-03,ashoj,2072
2072-06-17,2015-10-04,ashoj,2072
2072-06-18,2015-10-05,ashoj,2072
2072-06-19,2015-10-06,ashoj,2072
2072-06-20,2015-10-07,ashoj,2072
2072-06-21,2015-10-08,ashoj,2072
2072-06-22,2015-10-09,ashoj,2072
2072-06-23,2015-10-10,ashoj,2072
2072-06-24,2015-10-11,ashoj,2072
2072-06-25,2015-10-12,ashoj,2072
2072-06-26,2015-10-13,ashoj,2072
2072-06-27,2015-10-14,ashoj,2072
2072-06-28,2015-10-15,ashoj,2072
2072-06-29,2015-10-16,ashoj,2072
2072-06-30,2015-10-17,ashoj,2072
2072-07-01,2015-10-18,kartik,2072
2072-07-02,2015-10-19,kartik,2072
2072-07-03,2015-10-20,kartik,2072
2072-07-04,2015-10-21,kartik,2072
2072-07-05,2015-10-22,kartik,2072
2072-07-06,2015-10-23,kartik,2072
2072-07-07,2015-10-24,kartik,2072
2072-07-08,2015-10-25,kartik,2072
2072-07-09,2015-10-26,kartik,2072
2072-07-10,2015-10-27,kartik,2072
2072-07-11,2015-10-28,kartik,2072
2072-07-12,2015-10-29,kartik,2072
2072-07-13,2015-10-30,kartik,2072
2072-07-14,2015-10-31,kartik,2072
2072-07-15,2015-11-01,kartik,2072
2072-07-16,2015-11-02,kartik,2072
2072-07-17,2015-11-03,kartik,2072
2072-07-18,2015-11-04,kartik,2072
2072-07-19,2015-11-05,kartik,2072
2072-07-20,2015-11-06,kartik,2072
2072-07-21,2015-11-07,kartik,2072
2072-07-22,2015-11-08,kartik,2072
2072-07-23,2015-11-09,kartik,2072
2072-07-24,2015-11-10,kartik,2072
2072-07-25,2015-11-11,kartik,2072
2072-07-26,2015-11-12,kartik,2072
2072-07-27,2015-11-13,kartik,2072
2072-07-28,2015-11-14,kartik,2072
2072-07-29,2015-11-15,kartik,2072
2072-07-30,2015-11-16,kartik,2072
2072-08-01,2015-11-17,mangsir,2072
2072-08-02,2015-11-18,mangsir,2072
2072-08-03,2015-11-19,mangsir,2072
2072-08-04,2015-11-20,mangsir,2072
2072-08-05,2015-11-21,mangsir,2072
2072-08-06,2015-11-22,mangsir,2072
2072-08-07,2015-11-23,mangsir,2072
2072-08-08,2015-11-24,mangsir,2072
2072-08-09,2015-11-25,mangsir,2072
2072-08-10,2015-11-26,mangsir,2072
2072-08-11,2015-11-27,mangsir,2072
2072-08-12,2015-11-28,mangsir,2072
2072-08-13,2015-11-29,mangsir,2072
2072-08-14,2015-11-30,mangsir,2072
2072-08-15,2015-12-01,mangsir,2072
2072-08-16,2015-12-02,mangsir,2072
2072-08-17,2015-12-03,mangsir,2072
2072-08-18,2015-12-04,mangsir,2072
2072-08-19,2015-12-05,mangsir,2072
2072-08-20,2015-12-06,mangsir,2072
2072-08-21,2015-12-07,mangsir,2072
2072-08-22,2015-12-08,mangsir,2072
2072-08-23,2015-12-09,mangsir,2072
2072-08-24,2015-12-10,mangsir,2072
2072-08-25,2015-12-11,mangsir,2072
2072-08-26,2015-12-12,mangsir,2072
2072-08-27,2015-12-13,mangsir,2072
2072-08-28,2015-12-14,mangsir,2072
2072-08-29,2015-12-15,mangsir,2072
2072-09-01,2015-12-16,poush,2072
2072-09-02,2015-12-17,poush,2072
2072-09-03,2015-12-18,poush,2072
2072-09-04,2015-12-19,poush,2072
2072-09-05,2015-12-20,poush,2072
2072-09-06,2015-12-21,poush,2072
2072-09-07,2015-12-22,poush,2072
2072-09-08,2015-12-23,poush,2072
2072-09-09,2015-12-24,poush,2072
2072-09-10,2015-12-25,poush,2072
2072-09-11,2015-12-26,poush,2072
2072-09-12,2015-12-27,poush,2072
2072-09-13,2015-12-28,poush,2072
2072-09-14,2015-12-29,poush,2072
2072-09-15,2015-12-30,poush,2072
2072-09-16,2015-12-31,poush,2072
2072-09-17,2016-01-01,poush,2072
2072-09-18,2016-01-02,poush,2072
2072-09-19,2016-01-03,poush,2072
2072-09-20,2016-01-04,poush,2072
2072-09-21,2016-01-05,poush,2072
2072-09-22,2016-01-06,poush,2072
2072-09-23,2016-01-07,poush,2072
2072-09-24,2016-01-08,poush,2072
2072-09-25,2016-01-09,poush,2072
2072-09-26,2016-01-10,poush,2072
2072-09-27,2016-01-11,poush,2072
2072-09-28,2016-01-12,poush,2072
2072-09-29,2016-01-13,poush,2072
2072-09-30,2016-01-14,poush,2072
2072-10-01,2016-01-15,magh,2072
2072-10-02,2016-01-16,magh,2072
2072-10-03,2016-01-17,magh,2072
2072-10-04,2016-01-18,magh,2072
2072-10-05,2016-01-19,magh,2072
2072-10-06,2016-01-20,magh,2072
2072-10-07,2016-01-21,magh,2072
2072-10-08,2016-01-22,magh,2072
2072-10-09,2016-01-23,magh,2072
2072-10-10,2016-01-24,magh,2072
2072-10-11,2016-01-25,magh,2072
2072-10-12,2016-01-26,magh,2072
2072-10-13,2016-01-27,magh,2072
2072-10-14,2016-01-28,magh,2072
2072-10-15,2016-01-29,magh,2072
2072-10-16,2016-01-30,magh,2072
2072-10-17,2016-01-31,magh,2072
2072-10-18,2016-02-01,magh,2072
2072-10-19,2016-02-02,magh,2072
2072-10-20,2016-02-03,magh,2072
2072-10-21,2016-02-04,magh,2072
2072-10-22,2016-02-05,magh,2072
2072-10-23,2016-02-06,magh,2072
2072-10-24,2016-02-07,magh,2072
2072-10-25,2016-02-08,magh,2072
2072-10-26,2016-02-09,magh,2072
2072-10-27,2016-02-10,magh,2072
2072-10-28,2016-02-11,magh,2072
2072-10-29,2016-02-12,magh,2072
2072-11-01,2016-02-13,falgun,2072
2072-11-02,2016-02-14,falgun,2072
2072-11-03,2016-02-15,falgun,2072
2072-11-04,2016-02-16,falgun,2072
2072-11-05,2016-02-17,falgun,2072
2072-11-06,2016-02-18,falgun,2072
2072-11-07,2016-02-19,falgun,2072
2072-11-08,2016-02-20,falgun,2072
2072-11-09,2016-02-21,falgun,2072
2072-11-10,2016-02-22,falgun,2072
2072-11-11,2016-02-23,falgun,2072
2072-11-12,2016-02-24,falgun,2072
2072-11-13,2016-02-25,falgun,2072
2072-11-14,2016-02-26,falgun,2072
2072-11-15,2016-02-27,falgun,2072
2072-11-16,2016-02-28,falgun,2072
2072-11-17,2016-02-29,falgun,2072
2072-11-18,2016-03-01,falgun,2072
2072-11-19,2016-03-02,falgun,2072
2072-11-20,2016-03-03,falgun,2072
2072-11-21,2016-03-04,falgun,2072
2072-11-22,2016-03-05,falgun,2072
2072-11-23,2016-03-06,falgun,2072
2072-11-24,2016-03-07,falgun,2072
2072-11-25,2016-03-08,falgun,2072
2072-11-26,2016-03-09,falgun,2072
2072-11-27,2016-03-10,falgun,2072
2072-11-28,2016-03-11,falgun,2072
2072-11-29,2016-03-12,falgun,2072
2072-11-30,2016-03-13,falgun,2072
2072-12-01,2016-03-14,chaitra,2072
2072-12-02,2016-03-15,chaitra,2072
2072-12-03,2016-03-16,chaitra,2072
2072-12-04,2016-03-17,chaitra,2072
2072-12-05,2016-03-18,chaitra,2072
2072-12-06,2016-03-19,chaitra,2072
2072-12-07,2016-03-20,chaitra,2072
2072-12-08,2016-03-21,chaitra,2072
2072-12-09,2016-03-22,chaitra,2072
2072-12-10,2016-03-23,chaitra,2072
2072-12-11,2016-03-24,chaitra,2072
2072-12-12,2016-03-25,chaitra,2072
2072-12-13,2016-03-26,chaitra,2072
2072-12-14,2016-03-27,chaitra,2072
2072-12-15,2016-03-28,chaitra,2072
2072-12-16,2016-03-29,chaitra,2072
2072-12-17,2016-03-30,chaitra,2072
2072-12-18,2016-03-31,chaitra,2072
2072-12-19,2016-04-01,chaitra,2072
2072-12-20,2016-04-02,chaitra,2072
2072-12-21,2016-04-03,chaitra,2072
2072-12-22,2016-04-04,chaitra,2072
2072-12-23,2016-04-05,chaitra,2072
2072-12-24,2016-04-06,chaitra,2072
2072-12-25,2016-04-07,chaitra,2072
2072-12-26,2016-04-08,chaitra,2072
2072-12-27,2016-04-09,chaitra,2072
2072-12-28,2016-04-10,chaitra,2072
2072-12-29,2016-04-11,chaitra,2072
2072-12-30,2016-04-12,chaitra,2072
2073-01-01,2016-04-13,baisakh,2073
2073-01-02,2016-04-14,baisakh,2073
2073-01-03,2016-04-15,baisakh,2073
2073-01-04,2016-04-16,baisakh,2073
2073-01-05,2016-04-17,baisakh,2073
2073-01-06,2016-04-18,baisakh,2073
2073-01-07,2016-04-19,baisakh,2073
2073-01-08,2016-04-20,baisakh,2073
2073-01-09,2016-04-21,baisakh,2073
2073-01-10,2016-04-22,baisakh,2073
2073-01-11,2016-04-23,baisakh,2073
2073-01-12,2016-04-24,baisakh,2073
2073-01-13,2016-04-25,baisakh,2073
2073-01-14,2016-04-26,baisakh,2073
2073-01-15,2016-04-27,baisakh,2073
2073-01-16,2016-04-28,baisakh,2073
2073-01-17,2016-04-29,baisakh,2073
2073-01-18,2016-04-30,baisakh,2073
2073-01-19,2016-05-01,baisakh,2073
2073-01-20,2016-05-02,baisakh,2073
2073-01-21,2016-05-03,baisakh,2073
2073-01-22,2016-05-04,baisakh,2073
2073-01-23,2016-05-05,baisakh,2073
2073-01-24,2016-05-06,baisakh,2073
2073-01-25,2016-05-07,baisakh,2073
2073-01-26,2016-05-08,baisakh,2073
2073-01-27,2016-05-09,baisakh,2073
2073-01-28,2016-05-10,baisakh,2073
2073-01-29,2016-05-11,baisakh,2073
2073-01-30,2016-05-12,baisakh,2073
2073-01-31,2016-05-13,baisakh,2073
2073-02-01,2016-05-14,jestha,2073
2073-02-02,2016-05-15,jestha,2073
2073-02-03,2016-05-16,jestha,2073
2073-02-04,2016-05-17,jestha,2073
2073-02-05,2016-05-18,jestha,2073
2073-02-06,2016-05-19,jestha,2073
2073-02-07,2016-05-20,jestha,2073
2073-02-08,2016-05-21,jestha,2073
2073-02-09,2016-05-22,jestha,2073
2073-02-10,2016-05-23,jestha,2073
2073-02-11,2016-05-24,jestha,2073
2073-02-12,2016-05-25,jestha,2073
2073-02-13,2016-05-26,jestha,2073
2073-02-14,2016-05-27,jestha,2073
2073-02-15,2016-05-28,jestha,2073
2073-02-16,2016-05-29,jestha,2073
2073-02-17,2016-05-30,jestha,2073
2073-02-18,2016-05-31,jestha,2073
2073-02-19,2016-06-01,jestha,2073
2073-02-20,2016-06-02,jestha,2073
2073-02-21,2016-06-03,jestha,2073
2073-02-22,2016-06-04,jestha,2073
2073-02-23,2016-06-05,jestha,2073
2073-02-24,2016-06-06,jestha,2073
2073-02-25,2016-06-07,jestha,2073
2073-02-26,2016-06-08,jestha,2073
2073-02-27,2016-06-09,jestha,2073
2073-02-28,2016-06-10,jestha,2073
2073-02-29,2016-06-11,jestha,2073
2073-02-30,2016-06-12,jestha,2073
2073-02-31,2016-06-13,jestha,2073
2073-02-32,2016-06-14,jestha,2073
2073-03-01,2016-06-15,ashar,2073
2073-03-02,2016-06-16,ashar,2073
2073-03-03,2016-06-17,ashar,2073
2073-03-04,2016-06-18,ashar,2073
2073-03-05,2016-06-19,ashar,2073
2073-03-06,2016-06-20,ashar,2073
2073-03-07,2016-06-21,ashar,2073
2073-03-08,2016-06-22,ashar,2073
2073-03-09,2016-06-23,ashar,2073
2073-03-10,2016-06-24,ashar,2073
2073-03-11,2016-06-25,ashar,2073
2073-03-12,2016-06-26,ashar,2073
2073-03-13,2016-06-27,ashar,2073
2073-03-14,2016-06-28,ashar,2073
2073-03-15,2016-06-29,ashar,2073
2073-03-16,2016-06-30,ashar,2073
2073-03-17,2016-07-01,ashar,2073
2073-03-18,2016-07-02,ashar,2073
2073-03-19,2016-07-03,ashar,2073
2073-03-20,2016-07-04,ashar,2073
2073-03-21,2016-07-05,ashar,2073
2073-03-22,2016-07-06,ashar,2073
2073-03-23,2016-07-07,ashar,2073
2073-03-24,2016-07-08,ashar,2073
2073-03-25,2016-07-09,ashar,2073
2073-03-26,2016-07-10,ashar,2073
2073-03-27,2016-07-11,ashar,2073
2073-03-28,2016-07-12,ashar,2073
2073-03-29,2016-07-13,ashar,2073
2073-03-30,2016-07-14,ashar,2073
2073-03-31,2016-07-15,ashar,2073
2073-04-01,2016-07-16,shrawan,2073
2073-04-02,2016-07-17,shrawan,2073
2073-04-03,2016-07-18,shrawan,2073
2073-04-04,2016-07-19,shrawan,2073
2073-04-05,2016-07-20,shrawan,2073
2073-04-06,2016-07-21,shrawan,2073
2073-04-07,2016-07-22,shrawan,2073
2073-04-08,2016-07-23,shrawan,2073
2073-04-09,2016-07-24,shrawan,2073
2073-04-10,2016-07-25,shrawan,2073
2073-04-11,2016-07-26,shrawan,2073
2073-04-12,2016-07-27,shrawan,2073
2073-04-13,2016-07-28,shrawan,2073
2073-04-14,2016-07-29,shrawan,2073
2073-04-15,2016-07-30,shrawan,2073
2073-04-16,2016-07-31,shrawan,2073
2073-04-17,2016-08-01,shrawan,2073
2073-04-18,2016-08-02,shrawan,2073
2073-04-19,2016-08-03,shrawan,2073
2073-04-20,2016-08-04,shrawan,2073
2073-04-21,2016-08-05,shrawan,2073
2073-04-22,2016-08-06,shrawan,2073
2073-04-23,2016-08-07,shrawan,2073
2073-04-24,2016-08-08,shrawan,2073
2073-04-25,2016-08-09,shrawan,2073
2073-04-26,2016-08-10,shrawan,2073
2073-04-27,2016-08-11,shrawan,2073
2073-04-28,2016-08-12,shrawan,2073
2073-04-29,2016-08-13,shrawan,2073
2073-04-30,2016-08-14,shrawan,2073
2073-04-31,2016-08-15,shrawan,2073
2073-04-32,2016-08-16,shrawan,2073
2073-05-01,2016-08-17,bhadra,2073
2073-05-02,2016-08-18,bhadra,2073
2073-05-03,2016-08-19,bhadra,2073
2073-05-04,2016-08-20,bhadra,2073
2073-05-05,2016-08-21,bhadra,2073
2073-05-06,2016-08-22,bhadra,2073
2073-05-07,2016-08-23,bhadra,2073
2073-05-08,2016-08-24,bhadra,2073
2073-05-09,2016-08-25,bhadra,2073
2073-05-10,2016-08-26,bhadra,2073
2073-05-11,2016-08-27,bhadra,2073
2073-05-12,2016-08-28,bhadra,2073
2073-05-13,2016-08-29,bhadra,2073
2073-05-14,2016-08-30,bhadra,2073
2073-05-15,2016-08-31,bhadra,2073
2073-05-16,2016-09-01,bhadra,2073
2073-05-17,2016-09-02,bhadra,2073
